customer_id,tenure_months,monthly_fee,total_usage_last_30d,support_tickets_last_90d,has_outstanding_invoice,discount_received_last_6m,num_competing_offers_in_region,is_premium_plan,engagement_score,region,segment,device_type,churn_next_30d
4927,17,20.89,40.0,0,1,1,0,0,51.5,North,Consumer,Mobile,0
16934,28,9.38,15.4,1,1,0,2,0,51.2,East,SMB,SmartTV,0
18899,20,53.45,23.2,0,0,1,4,1,42.4,West,Consumer,Mobile,0
13972,30,18.63,28.8,1,0,0,2,0,57.3,South,Consumer,Mobile,0
8477,20,20.16,31.5,3,0,0,4,0,44.1,West,Consumer,Tablet,0
7479,4,27.28,,1,0,0,0,0,17.1,South,SMB,Mobile,0
10267,5,27.47,59.7,0,0,0,1,0,78.9,South,Consumer,Mobile,0
6309,25,34.9,20.7,1,0,0,3,1,60.3,South,SMB,Mobile,0
4160,20,36.82,27.0,0,0,0,0,1,59.7,North,SMB,SmartTV,0
3093,18,40.35,19.1,0,0,0,2,1,36.3,West,Consumer,Mobile,0
17742,23,15.57,100.1,0,0,0,0,0,35.1,East,Consumer,Mobile,0
12749,23,30.92,8.8,0,0,0,0,0,32.0,South,SMB,SmartTV,0
7955,33,15.25,29.8,2,0,0,0,0,90.5,West,SMB,Mobile,0
5556,8,20.69,7.2,0,0,0,2,0,30.5,West,Consumer,Desktop,0
15319,21,24.63,75.3,0,0,0,2,0,81.5,South,Consumer,Tablet,0
12516,8,21.47,36.1,1,0,0,1,0,63.7,East,Enterprise,Mobile,0
3983,14,14.82,22.3,0,0,0,1,0,54.7,East,Consumer,Desktop,0
16269,18,20.06,42.6,0,0,0,2,0,57.4,West,Consumer,Mobile,0
6941,45,23.58,7.0,0,0,0,2,0,23.1,East,Consumer,Mobile,0
18554,16,17.97,33.7,1,1,0,1,0,47.3,East,Consumer,Desktop,0
1405,3,24.34,24.4,1,0,0,2,0,28.4,North,Consumer,Mobile,1
3196,25,11.65,48.9,2,0,0,0,0,59.4,South,Consumer,Mobile,1
15459,9,10.79,17.5,2,0,0,3,0,26.0,South,Consumer,Mobile,0
6125,21,49.28,21.1,1,1,0,0,1,68.1,North,Consumer,SmartTV,1
15966,30,16.38,30.1,3,0,1,1,0,40.2,West,Consumer,Desktop,0
970,7,50.8,33.3,1,0,0,0,1,56.4,North,Consumer,Mobile,0
18070,28,47.61,24.5,1,0,0,3,1,33.7,North,SMB,Tablet,0
6544,3,41.6,19.8,3,0,0,3,1,51.6,South,Consumer,Mobile,0
11927,9,19.88,39.5,0,0,0,3,0,74.1,South,Consumer,Desktop,0
9118,7,48.56,17.6,1,0,0,1,1,17.9,East,Consumer,Mobile,0
12364,57,42.61,88.0,0,0,1,0,1,63.3,East,Consumer,Tablet,0
10077,37,52.03,11.5,1,0,0,1,1,19.8,East,Consumer,Mobile,0
12918,6,18.68,,3,1,1,0,0,23.8,West,SMB,Mobile,0
2844,39,12.24,10.2,0,0,1,0,0,28.9,North,SMB,Desktop,0
2852,7,18.52,18.2,1,0,0,1,0,,South,Consumer,Desktop,0
4816,18,16.31,18.2,2,1,1,4,0,10.6,North,Consumer,Mobile,1
18515,11,25.51,23.6,0,1,0,1,0,52.3,South,Consumer,Mobile,1
5957,22,41.27,30.5,1,0,0,3,1,59.6,East,Consumer,Desktop,0
16888,2,14.2,25.4,3,0,0,4,0,12.0,West,Consumer,Mobile,0
11221,12,16.12,11.1,2,0,1,3,0,43.4,South,Consumer,Desktop,0
1828,11,12.92,58.3,1,0,1,0,0,82.4,South,SMB,Mobile,0
4472,21,26.67,12.0,0,1,1,2,0,21.2,North,Consumer,SmartTV,0
15993,7,47.99,8.2,0,0,1,1,1,36.8,North,Consumer,Desktop,0
12541,30,50.45,10.0,2,1,0,0,1,56.9,South,Consumer,SmartTV,0
13375,29,17.62,11.4,0,0,1,0,0,53.0,West,Consumer,Mobile,0
17981,35,13.55,53.3,0,0,0,1,0,52.7,West,Consumer,Desktop,0
11819,11,13.16,53.6,1,0,0,2,0,46.5,North,Consumer,SmartTV,0
1790,6,11.25,34.3,1,0,0,0,0,47.2,North,Consumer,Tablet,0
141,27,22.36,12.1,0,0,0,0,0,59.9,South,Consumer,Mobile,0
2060,14,21.83,61.6,0,0,0,2,0,81.5,North,Consumer,SmartTV,0
13180,4,11.99,14.2,1,0,0,0,0,30.6,West,Consumer,Mobile,1
7144,19,16.26,49.1,0,0,0,1,0,59.8,North,Consumer,Desktop,0
15321,29,12.31,7.8,0,0,0,0,0,40.8,East,Consumer,Mobile,0
12206,28,16.03,12.4,0,0,1,1,0,18.9,East,SMB,Mobile,0
14199,14,15.73,7.2,1,1,0,0,0,35.3,West,Consumer,Desktop,0
1903,50,22.36,22.0,0,0,0,1,0,36.6,West,Consumer,SmartTV,0
17149,45,16.61,11.1,1,0,0,2,0,13.6,North,Consumer,Tablet,0
14408,15,46.03,83.8,2,0,0,0,1,70.2,East,SMB,Desktop,0
4687,32,17.31,77.8,0,1,0,0,0,79.4,South,SMB,SmartTV,0
16521,8,28.53,0.0,2,0,0,3,1,8.8,West,SMB,Tablet,0
8091,7,10.13,37.5,1,1,0,2,0,41.9,South,Consumer,SmartTV,0
4923,46,61.95,24.4,0,0,0,1,1,54.8,North,Consumer,Desktop,0
6786,43,20.08,51.3,0,0,0,0,0,85.7,South,Consumer,Desktop,0
5878,34,56.13,42.3,0,0,0,1,1,,North,Consumer,Mobile,0
16110,17,24.92,6.0,1,0,0,1,0,24.3,West,Consumer,SmartTV,1
9549,36,44.38,109.5,2,0,0,0,1,57.3,East,SMB,Mobile,0
76,6,25.68,51.4,1,1,0,1,0,49.8,South,Consumer,Tablet,0
2346,25,23.31,17.8,1,0,1,3,0,42.8,North,Consumer,SmartTV,0
6448,13,24.54,22.4,3,0,0,1,0,19.3,South,Consumer,Desktop,0
8431,11,14.65,30.3,3,0,0,2,0,63.8,North,Consumer,Mobile,0
8623,47,19.67,18.7,0,1,0,1,0,27.8,North,Enterprise,Mobile,0
4587,7,27.4,76.0,1,0,0,0,0,71.5,South,Consumer,Mobile,0
17589,28,15.96,39.1,0,0,0,0,0,25.7,East,SMB,Tablet,0
13241,33,18.79,40.5,0,0,1,2,0,86.2,North,Consumer,SmartTV,0
14598,89,42.51,65.1,1,0,0,0,1,72.3,North,SMB,Mobile,0
19649,14,25.51,40.2,2,0,0,1,1,29.0,South,Consumer,SmartTV,0
15818,17,12.9,7.4,1,0,0,3,0,15.4,South,Consumer,Tablet,0
15282,27,22.26,9.7,0,0,0,0,0,30.3,North,Consumer,Mobile,0
1013,9,23.85,25.5,2,0,0,2,0,51.4,South,Enterprise,SmartTV,0
12771,19,13.22,40.8,1,0,0,0,0,64.7,East,Consumer,Mobile,0
1554,7,16.1,6.0,2,1,0,0,0,19.9,South,Consumer,Mobile,0
5875,13,19.45,16.4,0,0,1,1,0,24.1,North,Consumer,Desktop,0
8433,1,39.48,7.5,1,0,0,0,1,20.9,West,SMB,Desktop,0
8976,37,20.64,89.9,1,0,0,1,0,54.0,North,Consumer,Desktop,0
18290,19,20.15,25.9,1,1,1,2,0,54.5,West,SMB,SmartTV,0
11259,12,11.31,19.1,1,0,1,4,0,15.5,South,Consumer,Mobile,0
6198,47,50.23,9.4,0,0,1,0,1,60.1,North,Consumer,Mobile,0
9170,29,27.18,30.3,2,0,1,1,0,60.1,South,SMB,Tablet,0
13098,14,19.08,31.6,0,0,0,2,0,47.0,North,Consumer,Desktop,0
14457,17,11.79,13.0,1,0,0,0,0,78.0,North,Enterprise,Mobile,0
6402,18,18.22,25.9,0,0,0,0,0,21.5,North,SMB,SmartTV,0
5696,21,16.75,14.5,2,0,0,1,0,33.5,South,Enterprise,Mobile,1
2942,33,18.67,50.1,4,1,0,1,0,44.8,North,SMB,Mobile,0
15336,35,19.2,2.3,1,1,1,4,0,5.3,North,Consumer,Tablet,0
16340,39,27.99,4.7,1,0,0,4,0,15.0,North,SMB,Desktop,0
14839,19,15.57,11.0,3,0,0,0,0,35.1,East,SMB,Mobile,0
15327,18,21.29,14.7,1,0,0,1,0,51.6,North,Consumer,Desktop,0
16396,28,12.95,41.6,2,0,0,1,0,70.4,North,Consumer,Desktop,0
7382,13,38.88,47.9,3,0,1,1,1,69.9,South,Consumer,SmartTV,0
18005,9,25.26,62.7,0,0,0,2,0,66.2,West,Consumer,Desktop,0
1621,27,10.72,29.8,0,0,1,3,0,76.2,North,Consumer,SmartTV,0
13835,22,20.78,53.0,0,0,0,2,0,71.7,East,Consumer,Mobile,1
5579,18,45.33,40.7,2,0,1,2,1,56.3,West,Consumer,Tablet,0
10339,12,23.13,31.9,0,0,1,2,0,89.3,South,Enterprise,SmartTV,0
9994,6,15.41,8.8,1,0,0,2,0,,North,Consumer,Mobile,1
7906,27,44.73,12.0,0,0,0,1,1,48.2,North,Consumer,Mobile,0
10288,33,40.54,10.3,3,0,0,3,1,36.1,West,Consumer,Desktop,0
16852,37,21.47,20.7,1,0,0,4,0,43.6,East,SMB,Desktop,0
16147,20,17.91,30.6,1,1,0,2,0,47.8,North,Enterprise,SmartTV,1
9550,40,14.0,11.0,0,0,0,1,0,48.3,North,Consumer,Desktop,0
1049,11,51.15,18.2,2,0,1,0,1,65.4,West,Consumer,Mobile,0
10153,4,29.18,4.2,0,1,0,0,1,47.0,North,SMB,Mobile,0
6783,24,17.95,5.1,0,0,0,0,0,53.6,East,Consumer,Mobile,0
12663,25,18.21,61.6,2,1,0,0,0,42.7,East,Consumer,Tablet,1
15415,33,34.25,27.7,0,0,0,1,1,74.5,North,SMB,Mobile,0
13626,17,12.22,12.1,3,0,0,2,0,14.0,East,SMB,Mobile,1
16818,14,13.65,78.7,3,1,1,2,0,40.3,North,SMB,SmartTV,0
18550,25,10.74,19.1,0,0,1,0,0,80.7,East,Consumer,Mobile,0
19918,27,20.93,22.6,4,1,1,2,0,66.0,West,Consumer,SmartTV,1
16417,60,51.97,29.3,1,0,1,4,1,40.0,South,SMB,SmartTV,0
1610,30,15.19,18.2,2,0,0,0,0,15.5,South,SMB,Desktop,0
3097,14,18.6,58.4,1,0,1,4,0,85.1,North,Consumer,SmartTV,0
16883,50,40.1,11.0,0,0,1,2,1,30.4,East,Consumer,Mobile,0
2416,7,39.16,37.0,2,1,0,3,1,39.0,North,Consumer,SmartTV,1
16801,21,11.59,33.7,0,0,0,2,0,81.5,South,Consumer,Tablet,0
2018,6,49.1,19.4,0,0,0,0,1,28.0,North,Consumer,Mobile,1
2972,15,25.92,42.2,1,0,0,5,0,58.6,East,Consumer,Mobile,0
14617,51,46.35,43.5,0,0,0,2,1,92.0,South,Consumer,Mobile,0
12318,44,27.4,81.2,0,0,0,0,0,77.3,East,Consumer,Mobile,0
14039,5,21.07,49.0,2,1,1,0,0,46.8,West,Consumer,Mobile,0
13568,9,21.77,11.0,3,0,0,1,0,34.2,North,Consumer,Mobile,0
2932,6,14.45,20.2,1,0,0,3,0,38.7,North,Consumer,SmartTV,0
18314,14,38.64,75.1,0,0,0,1,1,82.5,North,Consumer,Mobile,0
3247,5,22.53,34.6,0,0,0,2,0,74.6,South,Consumer,SmartTV,0
125,25,17.65,0.5,3,0,0,0,0,18.0,North,Enterprise,SmartTV,0
1107,24,41.76,12.7,1,1,0,2,1,55.6,North,SMB,Tablet,0
13002,6,15.92,0.0,1,0,0,2,0,,East,Enterprise,Mobile,0
1815,2,23.71,36.0,0,0,0,3,0,28.7,West,Consumer,Desktop,0
18171,27,34.76,74.2,0,0,0,2,1,77.2,East,Consumer,SmartTV,0
14587,15,21.81,7.4,0,0,0,2,0,21.0,East,Consumer,Desktop,0
14449,25,19.99,7.5,0,0,0,2,0,33.4,East,Consumer,Desktop,0
13842,15,43.4,20.4,1,0,1,0,1,30.0,East,Consumer,Desktop,0
225,11,13.16,21.8,0,0,0,1,0,52.1,South,Consumer,SmartTV,0
11534,27,12.75,0.0,2,0,0,1,0,12.5,East,Consumer,SmartTV,1
8791,6,27.64,9.5,0,0,1,2,0,26.4,West,Consumer,SmartTV,0
2124,44,28.23,35.6,1,0,0,4,1,18.0,North,Consumer,Mobile,0
19429,23,22.28,0.0,1,0,0,2,0,4.3,South,Consumer,Desktop,0
13705,10,10.95,44.8,0,0,0,3,0,65.9,North,SMB,Desktop,0
16788,8,11.98,27.4,0,0,1,1,0,58.3,North,SMB,SmartTV,0
17508,26,15.57,5.6,0,0,1,0,0,53.0,North,Consumer,Mobile,0
973,5,20.06,51.3,1,0,1,0,0,54.6,North,Consumer,Desktop,0
8971,15,18.19,37.1,0,0,0,1,0,55.3,West,Consumer,SmartTV,0
2807,47,29.29,36.3,0,0,0,0,0,62.4,South,Consumer,Tablet,0
19617,19,20.02,17.5,2,0,0,2,0,20.8,West,Consumer,SmartTV,0
2198,45,67.4,90.9,0,0,0,0,1,84.3,South,Consumer,Mobile,0
4052,23,12.51,22.5,0,0,0,4,0,52.1,East,Consumer,Tablet,1
1217,19,14.48,19.6,2,0,0,2,0,70.7,South,Consumer,Mobile,0
7702,24,46.25,22.4,0,1,0,1,1,27.1,East,Consumer,Mobile,0
11555,29,14.0,5.2,1,0,0,1,0,29.4,East,Consumer,Desktop,1
17556,15,19.12,117.8,1,1,0,0,0,80.9,North,Consumer,Mobile,0
726,14,37.0,31.6,1,0,0,2,1,49.7,North,Consumer,Desktop,0
15645,14,42.87,77.5,1,0,0,4,1,85.5,West,SMB,Desktop,0
9171,8,16.74,13.5,1,0,0,1,0,49.4,North,SMB,Desktop,0
809,15,42.97,6.9,3,0,1,1,1,9.8,South,Consumer,Mobile,0
15860,7,43.59,20.7,3,0,0,2,1,24.5,West,Consumer,SmartTV,0
18217,66,26.97,25.7,3,0,1,3,0,28.9,East,Enterprise,Desktop,0
17367,46,54.41,16.8,0,0,1,2,1,32.2,West,SMB,SmartTV,0
15277,9,17.24,46.4,1,0,0,0,0,60.6,North,Consumer,Mobile,0
19275,2,48.24,44.8,2,0,0,1,1,83.3,North,Consumer,Desktop,0
13713,10,25.61,4.0,0,0,1,1,0,76.9,West,Consumer,Mobile,0
4907,19,38.9,38.7,0,0,0,0,1,66.9,West,SMB,Mobile,0
3723,31,46.6,68.4,0,0,0,2,1,67.6,West,SMB,Mobile,0
3178,5,15.75,27.3,0,0,0,2,0,78.1,South,SMB,Mobile,1
13123,19,18.86,10.2,0,0,0,5,0,45.5,South,Consumer,Mobile,0
12735,21,35.65,13.9,2,0,0,1,1,21.6,West,Consumer,Desktop,0
3963,31,15.28,7.2,2,0,0,0,0,37.8,East,Consumer,Desktop,0
19285,7,24.99,31.0,0,0,0,1,0,39.9,North,SMB,Desktop,0
2672,28,12.82,74.4,0,0,0,5,0,86.7,South,Consumer,Mobile,0
15610,26,17.64,10.9,0,0,0,1,0,42.0,East,Consumer,SmartTV,0
9428,6,46.63,0.0,0,0,0,1,1,33.4,South,Consumer,SmartTV,0
9418,19,13.13,3.9,3,1,0,2,0,33.4,East,Consumer,SmartTV,1
1765,18,47.78,57.3,0,0,0,2,1,68.6,North,SMB,SmartTV,0
4553,41,39.71,16.5,1,0,0,4,1,64.5,North,Consumer,Tablet,0
608,10,13.19,15.4,0,1,0,1,0,46.2,North,Consumer,Mobile,1
15451,6,20.59,54.1,0,0,0,0,0,79.9,South,SMB,SmartTV,0
15899,28,11.97,104.3,0,0,0,1,0,85.4,North,SMB,SmartTV,0
16727,16,25.9,67.4,1,0,0,0,0,48.9,West,Consumer,Desktop,0
3218,11,18.65,7.7,2,1,0,1,0,,North,Consumer,SmartTV,0
5738,12,20.14,95.1,0,0,0,2,0,46.5,East,Consumer,Desktop,0
8480,27,20.65,1.5,1,0,1,0,0,88.0,West,Enterprise,SmartTV,0
2054,8,55.83,2.2,1,0,0,3,1,10.7,West,Consumer,Mobile,0
11159,14,17.93,8.9,1,0,0,3,0,26.5,North,Consumer,Desktop,1
3165,17,28.13,44.5,1,0,0,0,0,63.3,East,Consumer,Mobile,0
3076,22,9.39,25.5,0,0,0,2,0,29.7,West,Consumer,Tablet,0
6764,32,44.58,9.0,1,0,0,1,1,84.2,East,SMB,Desktop,0
2542,11,23.86,50.8,0,0,0,3,0,28.6,South,SMB,SmartTV,0
1658,32,21.65,161.4,0,0,0,2,0,75.0,West,Consumer,Desktop,0
19226,5,38.14,40.1,1,0,0,3,1,31.8,East,Consumer,SmartTV,0
8070,5,19.93,25.8,1,0,0,1,0,31.0,West,Consumer,Tablet,0
19215,11,11.92,22.7,0,0,0,1,0,44.2,East,Consumer,SmartTV,0
8645,5,20.29,10.9,1,0,0,2,0,22.0,South,Consumer,Mobile,1
2711,37,24.52,21.3,1,0,0,2,0,50.1,West,Consumer,Desktop,0
6317,7,15.69,11.8,1,0,0,2,0,47.5,East,Consumer,SmartTV,0
7550,48,13.39,12.7,0,0,1,1,0,26.2,North,Consumer,Desktop,0
4267,16,19.58,23.7,1,0,0,2,0,53.4,South,SMB,Mobile,0
18710,7,24.36,27.2,0,0,0,0,0,65.4,West,Enterprise,Desktop,0
6716,17,21.73,45.8,1,0,0,3,0,68.5,West,Consumer,Mobile,0
423,9,23.19,22.5,2,0,0,2,0,62.9,North,Consumer,SmartTV,0
10973,36,28.93,38.9,2,0,0,1,0,44.6,West,Enterprise,SmartTV,0
5317,5,19.12,16.0,1,0,0,1,0,36.3,North,Consumer,Mobile,1
15218,14,45.35,59.1,0,0,1,2,1,73.7,East,SMB,Mobile,0
8850,34,17.83,18.7,0,0,0,3,0,40.9,West,SMB,Desktop,0
19496,26,44.28,20.1,1,0,0,0,1,57.2,South,Consumer,Mobile,0
9674,9,18.22,26.9,1,1,1,0,0,41.8,East,Consumer,SmartTV,0
2846,7,41.05,104.7,0,0,0,2,1,72.3,East,Consumer,Desktop,0
4067,8,24.48,17.7,3,0,0,2,0,30.0,South,SMB,Desktop,1
18831,7,38.93,107.2,0,0,0,1,1,85.7,West,Consumer,Tablet,0
11577,25,59.21,14.7,0,0,0,1,1,39.2,South,Consumer,SmartTV,0
5245,33,22.54,104.1,0,0,1,1,0,94.3,South,Consumer,Mobile,0
1002,8,22.25,33.2,1,0,1,1,0,83.1,South,SMB,SmartTV,0
4199,35,26.05,10.3,1,0,0,1,0,14.3,North,Consumer,Mobile,0
2419,17,19.28,28.1,1,0,1,1,0,84.3,North,Consumer,Mobile,0
17743,8,47.53,57.6,0,0,0,0,1,83.0,North,Consumer,Desktop,0
3576,13,15.11,38.4,0,0,0,2,0,71.9,South,Consumer,SmartTV,0
6727,27,23.18,58.7,1,0,1,1,0,89.2,North,SMB,Desktop,0
3848,7,9.11,0.0,0,0,0,2,0,8.1,East,Consumer,Mobile,1
962,45,22.16,71.0,1,0,0,4,0,76.6,South,Enterprise,Mobile,0
9773,22,22.57,42.7,0,0,1,4,0,63.9,East,Consumer,Mobile,0
15759,9,22.57,69.7,0,0,0,1,0,67.0,East,Consumer,Desktop,0
17260,13,17.96,19.3,2,0,0,5,0,25.7,East,Consumer,Mobile,0
10399,9,24.7,12.0,0,0,0,1,0,43.8,West,Consumer,Mobile,0
12459,19,33.27,32.6,1,0,0,0,1,44.7,West,Consumer,Desktop,0
3855,35,12.95,9.9,1,0,0,2,0,46.0,East,Consumer,Mobile,0
4888,70,16.74,41.9,0,0,0,0,0,86.4,East,SMB,SmartTV,0
12424,24,18.88,24.4,1,0,0,0,0,60.7,North,SMB,Desktop,0
758,16,57.02,98.1,0,0,0,3,1,66.5,West,SMB,Desktop,0
13059,4,15.19,5.9,0,0,0,1,0,29.7,South,SMB,Mobile,1
18318,10,9.61,26.9,0,0,0,1,0,43.7,West,Enterprise,Mobile,0
5314,8,18.24,19.5,2,0,0,3,0,50.6,East,Consumer,Mobile,0
2285,26,19.63,39.6,3,0,0,2,0,39.3,North,Consumer,Mobile,0
18387,16,11.86,116.3,3,0,0,2,0,87.3,West,Consumer,Mobile,0
16997,4,36.06,30.0,1,0,1,1,1,53.1,West,Consumer,Tablet,0
19501,12,20.37,23.7,1,0,0,0,0,67.0,West,Consumer,SmartTV,0
13700,37,20.41,,2,0,1,2,0,15.8,North,Consumer,Desktop,0
13502,18,20.39,48.7,0,0,0,1,0,64.4,South,Consumer,Mobile,0
14224,15,25.07,11.1,3,0,1,1,0,69.2,West,Consumer,Mobile,0
4828,36,19.76,4.1,1,0,0,2,0,92.7,South,SMB,Mobile,0
15850,11,55.57,12.7,0,0,0,0,1,37.5,West,Consumer,Tablet,0
8379,29,55.54,62.8,1,0,0,2,1,79.2,South,Consumer,Mobile,0
808,9,18.12,41.0,0,0,0,0,0,75.2,North,Consumer,Tablet,0
3908,9,13.79,0.0,1,0,0,0,0,,West,Consumer,SmartTV,1
14334,16,23.71,0.0,0,0,0,0,0,5.4,North,Consumer,Desktop,0
15992,14,22.62,49.4,0,0,1,2,0,71.5,West,Consumer,Mobile,0
12751,18,19.32,38.9,2,0,0,1,0,31.1,West,Consumer,Mobile,0
7024,19,19.27,48.1,0,0,1,5,0,57.0,South,SMB,SmartTV,0
1957,11,12.75,25.5,1,0,0,0,0,33.9,East,Consumer,Desktop,0
10638,16,18.72,22.8,1,0,0,4,0,70.1,West,Consumer,Mobile,1
9344,15,15.36,57.5,0,0,1,3,0,68.0,North,Consumer,Mobile,0
15162,24,5.52,15.4,0,0,0,2,0,81.6,North,SMB,SmartTV,0
12230,5,5.0,16.6,0,0,0,0,0,75.7,East,Consumer,Mobile,0
11405,35,12.62,54.0,0,0,0,0,0,63.5,East,Consumer,SmartTV,0
7332,19,19.03,16.4,1,0,0,2,0,74.8,West,Consumer,Desktop,0
18108,35,13.79,26.9,1,0,1,1,0,27.4,South,Consumer,Desktop,0
2403,34,15.11,19.2,0,0,0,3,0,45.4,East,Consumer,Desktop,0
5185,38,21.36,82.1,1,1,0,4,0,53.1,North,Consumer,SmartTV,0
1074,32,28.2,16.8,0,0,0,0,0,75.1,West,Consumer,SmartTV,0
14699,31,40.94,28.3,0,0,0,3,1,46.8,South,SMB,SmartTV,0
17164,28,10.69,56.4,0,0,0,0,0,42.8,North,Consumer,SmartTV,1
12433,9,19.02,28.4,2,0,0,1,0,76.6,North,Consumer,Desktop,0
6525,15,22.49,69.6,1,1,1,1,0,79.7,South,Consumer,Mobile,0
13629,6,19.55,44.1,1,0,0,2,0,,West,Consumer,Desktop,0
19162,29,36.6,23.2,0,0,0,2,1,80.0,West,Consumer,SmartTV,0
19706,4,9.49,43.9,0,0,0,0,0,79.0,East,Consumer,Desktop,0
10284,15,40.23,10.8,1,0,0,1,1,65.7,West,Consumer,Mobile,0
12720,55,9.42,15.7,0,0,0,2,0,79.4,North,Consumer,Tablet,0
12576,1,17.86,31.7,0,0,1,5,0,67.7,South,Consumer,Desktop,0
8096,4,36.96,53.0,0,0,0,3,1,86.2,West,Enterprise,Desktop,0
9891,6,15.79,45.2,1,0,1,1,0,93.8,East,Consumer,SmartTV,0
1636,36,18.5,0.8,1,0,1,1,0,63.9,South,Consumer,Mobile,0
18374,6,19.25,12.4,0,0,0,3,0,12.6,South,Consumer,Desktop,0
10131,22,16.93,33.5,3,0,1,2,0,30.2,West,SMB,Desktop,1
2467,21,23.97,20.5,0,0,0,2,0,53.1,West,SMB,SmartTV,0
7505,52,59.15,47.9,1,0,1,3,1,35.7,East,Enterprise,Desktop,0
10659,44,12.08,15.5,1,0,0,0,0,77.7,South,Consumer,Desktop,0
1004,4,10.29,48.5,1,0,0,2,0,44.4,North,Consumer,SmartTV,0
15087,6,19.07,10.4,2,0,0,4,0,20.8,North,Consumer,Desktop,0
7659,13,18.72,44.7,1,1,0,1,0,58.0,North,Consumer,SmartTV,1
19127,43,20.92,86.0,0,0,0,1,0,88.3,North,Consumer,Desktop,0
17167,48,46.34,18.1,0,0,1,2,1,32.6,North,Consumer,Desktop,0
7567,6,27.77,0.0,3,0,0,3,1,0.0,North,Consumer,Desktop,1
16243,31,18.49,39.2,0,1,0,2,0,,West,SMB,Mobile,0
12844,14,22.67,31.5,1,0,1,2,0,35.3,North,SMB,Desktop,0
14720,62,48.66,80.7,0,0,1,3,1,58.2,South,Consumer,Mobile,0
16253,26,12.64,85.8,0,1,0,1,0,87.4,South,Consumer,Mobile,0
14349,82,55.31,31.4,0,0,1,2,1,78.3,West,Consumer,Mobile,0
9678,38,15.19,33.8,0,0,0,2,0,41.6,East,SMB,Desktop,0
19273,34,20.82,83.7,0,0,0,0,0,55.9,East,SMB,Mobile,0
5369,8,6.4,11.2,0,0,0,1,0,23.4,West,Consumer,Mobile,0
6929,5,44.63,27.6,1,0,0,2,1,27.0,South,Consumer,Tablet,1
9604,42,26.82,6.5,1,0,1,0,0,12.9,South,Consumer,Desktop,0
6290,8,39.7,5.2,3,0,0,3,1,36.8,West,Consumer,Mobile,0
13042,20,18.19,10.4,1,0,0,0,0,38.1,South,Consumer,Desktop,0
13760,11,16.92,8.7,3,0,0,0,0,21.2,South,SMB,Tablet,0
16333,14,5.0,12.0,6,0,0,0,0,26.6,West,SMB,Mobile,1
8902,15,44.69,44.5,0,0,0,0,1,46.0,West,Consumer,Desktop,0
19740,21,22.48,12.1,0,0,0,1,0,44.6,South,SMB,SmartTV,0
11796,13,19.11,17.3,2,0,0,1,0,33.5,East,Consumer,Tablet,0
986,12,18.32,82.4,0,1,0,2,0,75.6,West,Consumer,Desktop,0
11269,28,40.31,80.0,2,0,0,0,1,82.5,North,Consumer,Mobile,0
7983,2,18.7,19.9,2,0,0,1,0,33.8,West,Consumer,Desktop,1
6170,13,37.44,17.6,0,0,0,1,1,52.8,East,SMB,SmartTV,0
6050,14,17.58,26.5,2,0,0,2,0,86.5,South,Consumer,Desktop,0
7385,18,19.74,18.0,1,0,0,2,0,43.8,North,SMB,SmartTV,0
16747,42,18.98,25.1,0,0,0,1,0,56.2,North,Consumer,Mobile,0
19159,5,16.97,6.4,0,0,0,1,0,11.4,North,Consumer,Desktop,0
14906,21,14.06,26.7,0,0,0,0,0,70.5,East,Enterprise,SmartTV,0
17585,19,40.83,51.7,2,1,0,2,1,52.6,North,Consumer,Desktop,0
12294,16,18.5,22.9,0,0,0,2,0,32.2,East,Consumer,Mobile,0
15934,13,27.61,54.7,0,0,0,1,0,33.7,West,Consumer,Mobile,0
10915,17,17.56,65.1,0,0,0,1,0,72.2,West,Consumer,Tablet,0
19408,21,55.09,96.3,0,0,0,2,1,55.4,North,SMB,Mobile,0
9461,16,27.11,28.8,1,0,0,1,0,38.4,West,Consumer,SmartTV,0
2463,32,14.81,35.9,0,0,0,3,0,62.9,North,Consumer,Desktop,0
16935,23,20.58,19.8,0,0,1,7,0,17.4,East,Consumer,Tablet,0
269,18,12.65,38.7,2,0,1,3,0,74.7,North,Enterprise,Mobile,0
7963,23,19.19,27.1,0,0,1,3,0,40.5,East,Consumer,Mobile,0
3581,13,18.55,17.3,2,0,0,1,0,74.3,East,Consumer,Mobile,0
12943,6,48.85,26.3,0,0,0,1,1,39.1,East,SMB,Mobile,0
11709,26,15.98,17.3,0,0,0,2,0,30.3,South,Consumer,Mobile,0
72,10,11.4,26.4,0,0,1,0,0,61.9,South,Consumer,Tablet,0
9455,15,25.51,27.8,1,0,0,0,0,45.0,East,SMB,Desktop,0
18081,24,46.61,43.5,0,0,0,1,1,76.3,West,SMB,Desktop,0
6510,16,19.83,15.5,1,1,1,2,0,44.5,East,Consumer,SmartTV,0
12451,10,13.01,14.2,1,0,0,0,0,74.1,North,Consumer,Desktop,0
2822,14,15.71,93.9,1,0,1,3,0,85.8,East,Consumer,Desktop,0
4525,13,13.46,25.8,1,0,0,1,0,49.8,East,SMB,SmartTV,0
590,52,16.38,19.9,0,0,0,0,0,48.9,North,Consumer,Mobile,0
4592,21,46.65,0.0,3,1,0,2,1,,South,SMB,Mobile,0
13137,22,18.71,64.0,0,0,1,1,0,61.9,North,Consumer,Mobile,0
